index,2022,2050,Type,state,Retire,Remaining,Mismatch_1Y,Mismatch_5Y,Mismatch_10Y,MismatchMult_1y,MismatchMult_5y,MismatchMult_10y
Construction,0.0,31.293577368708107,4,KY,0.0,0.0,31.293577368708107,76.4571766844975,75.50556630810358,inf,inf,inf
Manufacturing,4.2525423808555045,6.8260346251654695,4,KY,2.931551850577443,1.3209905302780616,5.505044094887408,5.385740836248743,5.141886996097704,1.2945300956130463,1.2664755230882068,1.2091324519764777
Fabricated Metals,1.8572344124932988e-05,0.00019480767111651484,4,KY,1.3069427347175064e-05,5.502916777757924e-06,0.0001893047543387569,0.00017735716824541435,0.00016527659395555182,10.192830429230481,9.54953058441966,8.8990701897275
Machinery,5.492227599013132,5.748123411402178,4,KY,3.95252618664022,1.5397014123729122,4.208421999029266,6.8635929732105065,7.031196061263577,0.7662504736303087,1.2496920146651949,1.2802084280933612
Electrical Equipment,4.574722413406926,18.073561742046635,4,KY,3.330802033225885,1.243920380181041,16.829641361865594,15.41754669327895,13.916054343552574,3.678833345722518,3.370160044704672,3.041945081251147
TCPU,417.01228907274316,819.0081390906626,4,KY,277.1349647995417,139.87732427320145,679.1308148174611,661.1486718598704,617.869499501551,1.628563072631642,1.5854416984448638,1.4816577729050342
Wholesale Trade,45.34891623155113,68.68564045163212,4,KY,31.919014061558304,13.429902169992825,55.255738281639296,54.539459020889794,52.344897064723966,1.2184577465865785,1.2026628981034926,1.1542700777555834
Retail Trade,10.354936714943529,11.592486512361786,4,KY,5.5718933523026575,4.783043362640871,6.809443149720915,6.815701184307251,6.596461197674689,0.6576035505744808,0.6582079033347739,0.637035394736419
FIRE,251.8348716970751,290.6272486519238,4,KY,181.29762651497595,70.53724518209916,220.09000346982467,294.00107204474057,291.4625442055253,0.8739457009534588,1.1674359077577865,1.1573557793700517
Misc. Services,46.67204081028578,44.43867751670512,4,KY,29.183501923448414,17.488538886837365,26.950138629867755,27.728512791581263,27.526255087096917,0.5774364729285284,0.5941139986634212,0.5897804040536099
Professional Services,353.06236267478096,537.9903494621395,4,KY,233.173033820406,119.88932885437495,418.10102060776455,393.93450809708224,345.9827749958598,1.1842129459516848,1.115764662969613,0.9799480532977614
Government,1.6126328545982904,3.8154457457653344,4,KY,1.210671601906922,0.4019612526913685,3.413484493073966,6.553055373529298,6.465319662619096,2.116715210992195,4.0635755093565145,4.009170248630224
Agriculture,0.0011187429558412573,0.0018419065025640136,5,KY,0.0008047526805876876,0.0003139902752535697,0.0015279162273104437,0.0014919943040790059,0.001433693364591105,1.3657437745934247,1.333634590760016,1.2815216910242044
Mining,63.725979285018546,86.78104948108367,5,KY,45.33738824755051,18.38859103746804,68.39245844361562,68.01638749292525,65.31085281790774,1.0732272647820122,1.0673258890023105,1.024870132254865
Construction,0.0,0.0,5,KY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manufacturing,0.18273607968283753,0.29332166395273107,5,KY,0.12597177043388338,0.05676430924895415,0.23655735470377692,0.2314307721034099,0.22095212409147835,1.2945300956130463,1.2664755230882068,1.2091324519764777
Fabricated Metals,7.980725533011807e-07,8.371084147740806e-06,5,KY,5.616066115823123e-07,2.3646594171886838e-07,8.134618206021938e-06,7.6212182563355124e-06,7.102103668322247e-06,10.19283042923048,9.549530584419658,8.8990701897275
Machinery,0.23600661681533633,0.24700272064577525,5,KY,0.1698440780841993,0.06616253873113703,0.18084018191463822,0.29493558444227425,0.3021376599327939,0.7662504736303086,1.2496920146651946,1.280208428093361
Electrical Equipment,0.19658048400096495,0.7766393660215326,5,KY,0.14312795764045413,0.053452526360510816,0.7231868396610218,0.662507692748758,0.597987036376705,3.678833345722518,3.3701600447046713,3.0419450812511464
TCPU,1.3612684803874189,2.6735182490758533,5,KY,0.9046618104079062,0.4566066699795127,2.2169115790963407,2.158211811584888,2.016934024976644,1.6285630726316418,1.5854416984448636,1.4816577729050346
Wholesale Trade,0.018391801262180766,0.02785629191890422,5,KY,0.012945142064861515,0.005446659197319251,0.022409632721584968,0.022119137007317793,0.021229105872962638,1.2184577465865785,1.2026628981034926,1.1542700777555839
Retail Trade,2.045557940347609,2.290028755029773,5,KY,1.1006953497962462,0.944862590551363,1.3451661644784099,1.3464024030659987,1.3030928099855554,0.6576035505744808,0.6582079033347741,0.637035394736419
FIRE,15.81989932773173,18.25677986764091,5,KY,11.38885246707848,4.4310468606532485,13.82573300698766,18.468718532307285,18.309251916002715,0.8739457009534589,1.1674359077577863,1.157355779370052
Misc. Services,17.433179930946523,16.598962624991852,5,KY,10.900771237208835,6.532408693737688,10.066553931254164,10.357296238193543,10.281747903612922,0.5774364729285283,0.5941139986634212,0.5897804040536099
Professional Services,93.30145711335749,142.17115394987252,5,KY,61.6190965532788,31.682360560078685,110.48879338979384,104.10246885065914,91.43058126807924,1.1842129459516848,1.1157646629696132,0.9799480532977614
Government,0.3904913589245364,0.9238920005371483,5,KY,0.2931583575839671,0.09733300134056933,0.8265589991965789,1.5867911227410907,1.5655463385474377,2.116715210992195,4.0635755093565145,4.009170248630224
Agriculture,0.07028199307364283,0.25834722697206536,1,LA,0.050556405318796765,0.019725587754846063,0.2386216392172193,0.22506899929906146,0.20946628348274757,3.3952030780798568,3.2023707560943784,2.9803691432493205
Mining,168.50496603570508,227.22815392064652,1,LA,119.88164250301406,48.62332353269102,178.6048303879555,196.31054081505573,210.1634532441816,1.0599380812913866,1.165013384670567,1.2472240918979762
Construction,35.417612217943756,18.925450316903763,1,LA,24.15222850741866,11.265383710525096,7.660066606378667,0.0898864796171619,4.963587916370454,0.21627845940720472,0.0025379034324516767,0.14014462312780457
Manufacturing,0.7629786188929346,1.9015027797881214,1,LA,0.5259703917910477,0.23700822710188696,1.6644945526862345,1.6900720357619914,1.6914133149963981,2.1815743082045733,2.2150975058963636,2.2168554571694314
Fabricated Metals,1.1928278960302942e-05,0.00014768583253966218,1,LA,8.393974083176144e-06,3.5343048771267983e-06,0.00014415152766253538,0.00013447644865131845,0.0001227446155190958,12.084855505330534,11.273751150426076,10.290220066749551
Machinery,3.280880764114988,2.8184226773293024,1,LA,2.361112481525487,0.919768282589501,1.8986543947398014,1.721399292159183,1.8336468029690507,0.5787026506743411,0.5246759684128685,0.558888583524514
Electrical Equipment,0.4361952675144283,5.145482730806208,1,LA,0.3175886868376272,0.11860658067680108,5.026876150129407,4.704656377388753,4.316918420097123,11.524371134914091,10.785665796415671,9.896756662896003
TCPU,2.8904207638083466,4.563291048323478,1,LA,1.9208946058041914,0.9695261580041552,3.593764890319323,3.6819496669219682,3.746142225537828,1.2433362420162895,1.273845563602554,1.2960542881659913
Wholesale Trade,0.45579767422739925,0.6502003334640338,1,LA,0.32081499585579626,0.134982678371603,0.5152176550924308,0.5330526202284629,0.5450855797648282,1.1303648180428991,1.1694939451633113,1.195893727822935
Retail Trade,3.5555993639498586,7.492934873427723,1,LA,1.9132343349673304,1.6423650289825282,5.850569844445195,5.928034257441698,5.9222251535148285,1.6454524949475438,1.6672390926677239,1.6656053023184039
FIRE,0.0,0.0,1,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Misc. Services,20.447857773589103,27.18997699891409,1,LA,12.785815368382716,7.662042405206387,19.527934593707705,19.901034437823697,20.28123362026679,0.9550112686586861,0.9732576712034992,0.9918512660266285
Professional Services,0.0,0.0,1,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Government,3.4440179053361804,2.283960827500902,1,LA,2.5855697175958396,0.8584481877403407,1.4255126397605613,0.8205603786858242,1.217430646640854,0.4139097643923001,0.2382567109812186,0.35349138131789626
Agriculture,0.012446469729076244,0.045751561665721786,2,LA,0.008953200398741881,0.0034932693303343625,0.04225829233538742,0.03985821067700769,0.03709507432292559,3.3952030780798568,3.202370756094379,2.9803691432493222
Mining,513.5740290627275,692.5521619391584,2,LA,365.37853808940315,148.19549097332435,544.356670965834,598.3206178772683,640.5419020201451,1.0599380812913863,1.165013384670567,1.2472240918979762
Construction,719.6831078879877,384.56366901404164,2,LA,490.77139270934913,228.9117151786386,155.65195383540305,1.8264862297864113,100.85971792640919,0.21627845940720467,0.0025379034324516723,0.14014462312780462
Manufacturing,14.256053778193163,35.52907672219736,2,LA,9.827617714884747,4.428436063308416,31.100640658888942,31.5785491680001,31.603610615888407,2.1815743082045733,2.215097505896363,2.2168554571694314
Fabricated Metals,0.00022287673878215343,0.0027594707359133715,2,LA,0.00015683918655040425,6.603755223174917e-05,0.0026934331836816223,0.002512656890248514,0.002293450689827813,12.084855505330534,11.273751150426076,10.290220066749551
Machinery,61.302389680235734,52.661482593031764,2,LA,44.11676248782777,17.185627192407964,35.4758554006238,32.163890671500724,34.26120573505473,0.5787026506743412,0.5246759684128686,0.558888583524514
Electrical Equipment,8.150193252468647,96.14198446553192,2,LA,5.934060649657987,2.21613260281066,93.92585186272126,87.90526059732889,80.66047937525911,11.524371134914091,10.785665796415673,9.896756662896001
TCPU,2580.0006220559667,4073.2110323566867,2,LA,1714.597867526035,865.4027545299316,3207.8082778267553,3286.5223464978226,3343.8208696865613,1.2433362420162897,1.2738455636025539,1.2960542881659916
Wholesale Trade,82.16448898424342,117.20853606155933,2,LA,57.831800562946185,24.332688421297235,92.8758476402621,96.09087237451021,98.2599970260333,1.1303648180428991,1.1694939451633106,1.1958937278229345
Retail Trade,57.19994830709036,120.54099564027949,2,LA,30.778750319583246,26.421197987507114,94.11979765277238,95.36598991615402,95.27253719262829,1.645452494947544,1.6672390926677236,1.6656053023184034
FIRE,210.85072466745092,177.86767768697987,2,LA,151.79286201933695,59.05786264811397,118.8098150388659,95.5697873483982,109.62918013224996,0.5634783339077923,0.4532580454685595,0.5199374121438504
Misc. Services,62.43812616550437,83.02538256541155,2,LA,39.04185768208224,23.396268483422133,59.629114081989414,60.768385266149025,61.92933448558588,0.9550112686586858,0.9732576712034987,0.9918512660266288
Professional Services,121.17022267443194,158.62606631087158,2,LA,80.02446994248699,41.14575273194495,117.48031357892663,115.84057189823125,115.59037988158556,0.9695477237388628,0.9560151771733494,0.9539503793119316
Government,20.831645582893472,13.814870825727194,2,LA,15.639196272285615,5.1924493106078575,8.622421515119337,4.963279360906633,7.36380717222187,0.41390976439230015,0.23825671098121876,0.3534913813178965
Agriculture,0.01812159466172342,0.06661256353761184,3,LA,0.013035525099310432,0.005086069562412988,0.061526493975198854,0.05803206479849908,0.05400904155627209,3.3952030780798563,3.2023707560943784,2.9803691432493205
Mining,4.448788565148938,5.999170449539594,3,LA,3.1650585314243687,1.2837300337245692,4.715440415815025,5.18289822396788,5.548636278213985,1.0599380812913863,1.165013384670567,1.2472240918979765
Construction,465.1177391026602,248.5363103738068,3,LA,317.1763767849389,147.9413623177213,100.59494805608549,1.1804239065627655,65.18375025659884,0.2162784594072046,0.002537903432451592,0.14014462312780457
Manufacturing,10.161035041884771,25.32343095761071,3,LA,7.004657076416257,3.156377965468514,22.167052992142196,22.507683378604497,22.525545983092076,2.1815743082045733,2.2150975058963622,2.2168554571694314
Fabricated Metals,0.00015885590697269986,0.001966819098814107,3,LA,0.00011178749009189989,4.706841688079997e-05,0.001919750681933307,0.0017909019639854524,0.0016346622416521758,12.084855505330532,11.273751150426074,10.29022006674955
Machinery,43.69341890705869,37.53459255350954,3,LA,31.444323692088393,12.2490952149703,25.28549733853924,22.92488687833016,24.419753002309246,0.5787026506743411,0.5246759684128686,0.5588885835245139
Electrical Equipment,5.809068941865536,68.52542003208026,3,LA,4.229515344146405,1.5795535977191308,66.94586643436114,62.65467619529969,57.490941755629976,11.524371134914093,10.785665796415673,9.896756662896003
TCPU,703.9791301773627,1111.4166155906823,3,LA,467.84528075929876,236.1338494180639,875.2827661726185,896.7606918452186,912.3951704457356,1.2433362420162897,1.2738455636025545,1.2960542881659916
Wholesale Trade,18.16276789019154,25.909385691469346,3,LA,12.783936020073964,5.378831870117574,20.530553821351774,21.24124707498561,21.72074019978386,1.1303648180428993,1.1694939451633108,1.195893727822935
Retail Trade,6.362436824207232,13.407957387843485,3,LA,3.423566982701665,2.938869841505567,10.469087546337917,10.607703397946981,10.597308510065432,1.6454524949475438,1.667239092667724,1.6656053023184039
FIRE,329.8187461790816,278.22571884933484,3,LA,237.4387449182927,92.38000126078887,185.84571758854597,149.49300025202146,171.48510536488115,0.5634783339077925,0.4532580454685595,0.5199374121438505
Misc. Services,23.836362425016574,31.695747948281106,3,LA,14.904609196458775,8.931753228557799,22.763994719723307,23.198922583734213,23.642126248722246,0.9550112686586858,0.9732576712034987,0.9918512660266285
Professional Services,469.13431335607856,614.1519678401087,3,LA,309.83045115815025,159.3038621979283,454.84810564218037,448.499523701209,447.5308561742737,0.9695477237388629,0.9560151771733493,0.9539503793119316
Government,9.109051935209125,6.040827419466658,3,LA,6.838550056082101,2.270501879127024,3.770325540339634,2.170292754240031,3.2199713510735313,0.4139097643923001,0.23825671098121867,0.3534913813178964
Agriculture,0.004302613257671761,0.01581583212485197,4,LA,0.003095026909054152,0.0012075863486176088,0.014608245776234362,0.013778562871152015,0.012823375788500358,3.3952030780798568,3.202370756094379,2.9803691432493213
Mining,56.436779918526554,76.10473219759753,4,LA,40.1515399420363,16.285239976490253,59.819492221107275,65.7496039927905,70.38931158353023,1.0599380812913863,1.1650133846705668,1.2472240918979765
Construction,65.26674906471277,34.875378079391005,4,LA,44.50716292355447,20.7595861411583,14.115791938232704,0.16564070647630302,9.146783950451166,0.21627845940720483,0.002537903432451772,0.14014462312780462
Manufacturing,3.8758928233181718,9.659538020074631,4,LA,2.671903007948951,1.2039898153692206,8.45554820470541,8.585480526053695,8.592294156776726,2.1815743082045733,2.215097505896363,2.216855457169432
Fabricated Metals,6.059505426752064e-05,0.0007502365653139888,4,LA,4.264096411418118e-05,1.7954090153339456e-05,0.0007322824751606493,0.0006831335627585912,0.0006235364433694188,12.084855505330536,11.273751150426074,10.29022006674955
Machinery,16.66670846720064,14.31744475879046,4,LA,11.994332076395674,4.672376390804965,9.645068367985495,8.74462140528345,9.31483308724979,0.5787026506743411,0.5246759684128685,0.5588885835245141
Electrical Equipment,2.2158499138253878,26.138792221696495,4,LA,1.6133344783200718,0.6025154355053159,25.536276786191177,23.8994166255371,21.92972739862894,11.524371134914093,10.785665796415673,9.896756662896003
TCPU,247.86717906565494,391.3236763194296,4,LA,164.7257496848955,83.14142938075943,308.1822469386701,315.74450641546446,321.2493203236497,1.2433362420162895,1.2738455636025543,1.2960542881659913
Wholesale Trade,65.62910723476956,93.62063437757855,4,LA,46.19330671493923,19.43580051983033,74.18483385774823,76.75284353753665,78.48543770467973,1.1303648180428993,1.1694939451633108,1.195893727822935
Retail Trade,5.064385091738318,10.672492534197852,4,LA,2.7250976421164257,2.3392874496218923,8.33320508457596,8.443540805269738,8.435266661781615,1.6454524949475435,1.6672390926677232,1.6656053023184032
FIRE,272.43525411304233,229.81863612551035,4,LA,196.12798107289512,76.30727304014721,153.51136308536314,123.48347079600788,141.64928100028752,0.5634783339077925,0.4532580454685594,0.5199374121438505
Misc. Services,22.044172616830547,29.31263279745066,4,LA,13.783973076710291,8.260199540120256,21.052433257330406,21.454660104664434,21.864540518512918,0.955011268658686,0.9732576712034987,0.9918512660266287
Professional Services,607.3870720068245,795.1410819751749,4,LA,401.1367431242791,206.25032888254538,588.8907530926294,580.6712592574063,579.4171277300738,0.9695477237388628,0.9560151771733495,0.9539503793119317
Government,7.18089356722822,4.762135408352801,4,LA,5.391000123413035,1.7898934438151848,2.9722419645376164,1.7108960832339868,2.5383839861763002,0.41390976439230015,0.23825671098121873,0.3534913813178964
Agriculture,0.00047954822686124886,0.0017627552832652348,5,LA,0.0003449565595230634,0.00013459166733818546,0.0016281636159270493,0.0015356912178373762,0.0014292307380371913,3.3952030780798563,3.202370756094379,2.980369143249321
Mining,16.05866386901537,21.655032674914487,5,LA,11.424820563528346,4.633843305487023,17.021189369427464,18.708558347328538,20.02875246112754,1.0599380812913866,1.165013384670567,1.2472240918979765
Construction,0.0,0.0,5,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manufacturing,0.19829428223009707,0.49419095049311024,5,LA,0.1366970433140332,0.06159723891606386,0.4325937115770464,0.4392411700013975,0.43958976168728603,2.1815743082045733,2.215097505896363,2.216855457169431
Fabricated Metals,3.100099342371682e-06,3.83828005580273e-05,5,LA,2.1815513890763687e-06,9.185479532953133e-07,3.7464252604731985e-05,3.4949748527497865e-05,3.190070446179017e-05,12.084855505330532,11.273751150426074,10.290220066749551
Machinery,0.8526843086988352,0.7324937920710819,5,LA,0.6136411862601874,0.23904312243864778,0.4934506696324341,0.4473829654170187,0.47655552548227154,0.5787026506743412,0.5246759684128686,0.5588885835245141
Electrical Equipment,0.11336494279412591,1.3372849245933507,5,LA,0.0825396926485872,0.03082525014553872,1.306459674447812,1.2227163860072232,1.12194525293659,11.524371134914093,10.785665796415673,9.896756662896005
TCPU,3.543187667548263,5.5938556656885465,5,LA,2.3547056411876373,1.1884820263606257,4.405373639327921,4.513473891317638,4.592163570302784,1.2433362420162901,1.2738455636025545,1.2960542881659916
Wholesale Trade,0.04010552077560125,0.05721096103933812,5,LA,0.02822842943029135,0.011877091345309898,0.04533386969402822,0.046903163714687036,0.04796194074661394,1.1303648180428993,1.169493945163311,1.195893727822935
Retail Trade,1.059453078379745,2.232651124375635,5,LA,0.5700816651039166,0.48937141327582834,1.7432797110998064,1.7663615891218725,1.7646306649068575,1.6454524949475433,1.6672390926677236,1.6656053023184028
FIRE,9.697691011320883,8.18069647059562,5,LA,6.981433314536927,2.7162576967839556,5.464438773811665,4.3955564733493215,5.04219236819686,0.5634783339077923,0.4532580454685595,0.5199374121438505
Misc. Services,9.91751897156599,13.187548334352577,5,LA,6.201313012195234,3.7162059593707557,9.471342374981822,9.652301418382832,9.836703747790834,0.9550112686586859,0.9732576712034986,0.9918512660266285
Professional Services,168.07865598311014,220.03472009006106,5,LA,111.0042142105609,57.074441772549235,162.96027831751184,160.6857460787515,160.3386976293276,0.9695477237388629,0.9560151771733495,0.9539503793119318
Government,1.9407170491470773,1.2870205206097487,5,LA,1.4569782651019152,0.48373878404516213,0.8032817365645866,0.4623888610749587,0.686026750450192,0.41390976439230004,0.23825671098121864,0.3534913813178963
Agriculture,9.338127576988489,0.02465746056386984,1,MA,6.7172563277507775,2.6208712492377115,-2.596213788673842,-2.3131758574798873,-2.4594063197815776,-0.2780229513110926,-0.24771302795007197,-0.26337253368032554
Mining,0.0,0.0,1,MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Construction,4.507970631090458,8.93788617918805,1,MA,3.0741072017177946,1.4338634293726638,7.504022749815386,7.649304649834917,8.039120222882982,1.6646121645207337,1.696839947687189,1.783312466021624
Manufacturing,1.380188363537764,0.47367677798958285,1,MA,0.9514528930951213,0.4287354704426428,0.044941307546940035,0.028430204155590277,-0.017228348105491453,0.03256172036673628,0.020598785576424247,-0.012482606404049761
Fabricated Metals,0.2521752163183318,3.69699695018515e-05,1,MA,0.17745663370549272,0.07471858261283906,-0.07468161264333721,-0.07468689712895048,-0.0746896779675318,-0.2961496920024978,-0.2961706476130071,-0.29618167501935544
Machinery,0.06952184691008863,1.347591957942783,1,MA,0.05003196162247404,0.01948988528761459,1.3281020726551684,1.3288712597288395,1.374536257957473,19.10337730775161,19.114441269770136,19.771285129049236
Electrical Equipment,14.428807530929587,8.469783921106988,1,MA,10.505446476970818,3.9233610539587698,4.546422867148218,2.5647605699848546,1.4385937003779032,0.3150934585136372,0.17775277440544096,0.09970288239649286
TCPU,1.5874577361366033,1.3642630749171842,1,MA,1.0549810050039918,0.5324767311326115,0.8317863437845727,0.730214726244993,0.6480002173410988,0.5239738513032111,0.45999002658308047,0.40819998075547964
Wholesale Trade,0.0440909493584908,0.13173227571903712,1,MA,0.03103358910222375,0.013057360256267046,0.11867491546277006,0.11455479935830917,0.11170111305559036,2.6915935626121033,2.5981477156887034,2.5334249926754993
Retail Trade,0.6370496867585091,5.325558000175001,1,MA,0.34279040156891827,0.2942592851895909,5.031298714985411,4.821116740869661,4.6439078947808845,7.897812085248949,7.567881816881318,7.289710663559721
FIRE,0.0,0.0,1,MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Misc. Services,19.271856894060683,33.13055778852563,1,MA,12.050475251819158,7.221381642241525,25.909176146284103,26.00345322510711,25.144212693114326,1.3444047602008165,1.3492967163491656,1.3047114676771714
Professional Services,0.0,0.0,1,MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Government,0.9613462110312685,0.08318821091425584,1,MA,0.7217232080927054,0.2396230029385631,-0.15643479202430727,-0.1545727158163474,-0.12470824697806678,-0.16272471897142488,-0.16078777244103562,-0.12972251364499376
Agriculture,7.084264434254762,0.018706102424871356,2,MA,5.0959702259501745,1.9882942083045876,-1.9695881058797162,-1.7548645938082503,-1.8658006733110943,-0.27802295131109256,-0.2477130279500719,-0.2633725336803255
Mining,0.003407521326931373,0.006133139293591976,2,MA,0.002424256466423813,0.0009832648605075604,0.005149874433084416,0.004250892792179538,0.0037865242181713355,1.5113256643127486,1.2475029161468694,1.1112253907978535
Construction,120.9557383535223,239.81713959434612,2,MA,82.48299219103652,38.47274616248579,201.34439343186034,205.24252874025615,215.70187604268614,1.6646121645207341,1.6968399476871894,1.7833124660216235
Manufacturing,26.86958791174366,9.2215672615286,2,MA,18.522940658166696,8.346647253576965,0.8749200079516353,0.5534808799208903,-0.3354024901413055,0.03256172036673631,0.020598785576424312,-0.012482606404049613
Fabricated Metals,4.90936188351873,0.0007197335319348971,2,MA,3.4547361402539205,1.4546257432648093,-1.4539060097328744,-1.4540088884083548,-1.4540630259367553,-0.2961496920024978,-0.29617064761300715,-0.2961816750193555
Machinery,1.3534553881828166,26.23499917814778,2,MA,0.9740251597007963,0.37943022848202035,25.85556894966576,25.870543528674382,26.759552389210477,19.103377307751604,19.11444126977013,19.771285129049232
Electrical Equipment,280.9008702407695,164.89024952964704,2,MA,204.520647414777,76.38022282599252,88.51002670365452,49.93090901819957,28.006626430687987,0.3150934585136373,0.17775277440544104,0.09970288239649301
TCPU,2414.6159546396248,2075.1238360762745,2,MA,1604.687739734054,809.9282149055707,1265.1956211707038,1110.6992571626117,985.6461862157685,0.5239738513032111,0.4599900265830807,0.4081999807554795
Wholesale Trade,17.785126981008034,53.13732830089444,2,MA,12.518131972433649,5.266995008574385,47.870333292320055,46.20838703893956,45.05728519159311,2.6915935626121033,2.5981477156887043,2.5334249926754997
Retail Trade,36.50676863484776,305.18642078471197,2,MA,19.64394636782372,16.86282226702404,288.3235985176879,276.2789105447576,266.1237806095574,7.897812085248949,7.567881816881319,7.289710663559725
FIRE,33.371328053191704,28.07416757086199,2,MA,24.024244652558803,9.3470834006329,18.72708417022909,20.025136001436984,22.357552918927123,0.5611728769193527,0.6000700951882476,0.6699629359458111
Misc. Services,57.582248734804715,98.99056586963556,2,MA,36.00553216730804,21.576716567496675,77.41384930213889,77.6955391378729,75.128220258939,1.3444047602008162,1.3492967163491656,1.3047114676771712
Professional Services,150.55989353205374,16.228967100045434,2,MA,99.4342950649889,51.12559846706483,-34.896631367019395,-35.11501090692745,-35.34257288963598,-0.2317790651172984,-0.23322951473429127,-0.23474095298899542
Government,5.825119054115156,0.5040652648482958,2,MA,4.3731629282108795,1.4519561259042764,-0.9478908610559805,-0.936607916915008,-0.755649085981166,-0.1627247189714248,-0.16078777244103556,-0.12972251364499368
Agriculture,2.4075618589948595,0.006357201816296847,3,MA,1.7318472036767913,0.6757146553180682,-0.6693574535017713,-0.5963844380687209,-0.6340856667955908,-0.27802295131109256,-0.24771302795007197,-0.26337253368032554
Mining,5.084441751070409e-05,9.15139965317598e-05,3,MA,3.6172894049903906e-05,1.4671523460800187e-05,7.684247307095961e-05,6.34285591143923e-05,5.649960771822137e-05,1.5113256643127486,1.2475029161468694,1.1112253907978533
Construction,93.06753121285223,184.52360696886106,3,MA,63.465268822818054,29.602262390034177,154.92134457882688,157.92070479459198,165.9684885937359,1.6646121645207335,1.6968399476871887,1.7833124660216233
Manufacturing,18.836120657492014,6.464503815982008,3,MA,12.984953335153365,5.8511673223386484,0.6133364936433594,0.3880012105153341,-0.23512388034666376,0.03256172036673627,0.020598785576424288,-0.01248260640404976
Fabricated Metals,3.441561258512435,0.0005045476578687449,3,MA,2.42183940413838,1.0197218543740552,-1.0192173067161865,-1.0192894267334638,-1.019327378227934,-0.29614969200249786,-0.29617064761300715,-0.29618167501935544
Machinery,0.9487994039983711,18.39126121293489,3,MA,0.6828111950142124,0.26598820898415876,18.12527300395073,18.13577048451977,18.758983546723773,19.103377307751604,19.114441269770133,19.771285129049236
Electrical Equipment,196.9171504240716,115.59137585533762,3,MA,143.37308053650486,53.544069887566735,62.04730596777088,35.002569815892286,19.63320749058373,0.3150934585136373,0.177752774405441,0.09970288239649298
TCPU,499.3254725816696,429.1209076637273,3,MA,331.83805584035576,167.48741674131384,261.63349092241344,229.68473740645146,203.82464829855832,0.5239738513032113,0.4599900265830806,0.40819998075547964
Wholesale Trade,2.9770416150062653,8.894625145546575,3,MA,2.095402516038893,0.8816390989673724,8.012986046579202,7.734793871538738,7.542111631691903,2.691593562612103,2.598147715688704,2.533424992675499
Retail Trade,4.2838690975621185,35.81195284830689,3,MA,2.305109379605834,1.9787597179562844,33.8331931303506,32.41981504934013,31.22816624179254,7.8978120852489475,7.567881816881316,7.289710663559722
FIRE,36.23010429395727,30.479159158338692,3,MA,26.08229699334677,10.147807300610499,20.331351857728194,21.740602132355075,24.27282704240255,0.5611728769193527,0.6000700951882476,0.6699629359458111
Misc. Services,25.703618822267703,44.187502711677915,3,MA,16.07218360963379,9.631435212633914,34.556067499044005,34.681808475176425,33.53580623821546,1.3444047602008165,1.3492967163491658,1.3047114676771712
Professional Services,716.7874052306375,77.26306750302251,3,MA,473.3880230554037,243.39938217523382,-166.1363146722113,-167.1759786895934,-168.2593585943491,-0.23177906511729843,-0.23322951473429127,-0.23474095298899542
Government,2.7593053116665605,0.23877107914900628,3,MA,2.0715270511202535,0.687778260546307,-0.44900718139730067,-0.44366255454758363,-0.35794402094336897,-0.16272471897142476,-0.16078777244103556,-0.12972251364499368
Agriculture,1.7085922870286094,0.004511562579307438,4,MA,1.2290528542222385,0.4795394328063709,-0.47502787022706344,-0.42324056895199536,-0.4499962796613869,-0.2780229513110926,-0.247713027950072,-0.26337253368032554
Mining,0.00021244435992516059,0.00038237496600861045,4,MA,0.0001511420073099401,6.130235261522047e-05,0.00032107261339338995,0.000265024958525593,0.00023607356688063637,1.5113256643127484,1.2475029161468696,1.1112253907978533
Construction,22.578410154075623,44.765877282420604,4,MA,15.396829069667755,7.181581084407869,37.58429619801274,38.31194830470158,40.264360290712276,1.6646121645207337,1.6968399476871892,1.783312466021624
Manufacturing,17.876007934710586,6.1349958205166715,4,MA,12.323085685837519,5.552922248873067,0.5820735716436047,0.36822405440956363,-0.22313917112466175,0.03256172036673626,0.020598785576424347,-0.012482606404049707
Fabricated Metals,3.266138367004508,0.0004788299087431215,4,MA,2.2983936656698387,0.9677447013346692,-0.967265871425926,-0.9673343153494145,-0.9673703323843773,-0.29614969200249774,-0.2961706476130071,-0.2961816750193554
Machinery,0.9004373024961204,17.45382381806919,4,MA,0.6480070159843875,0.25243028651173294,17.201393531557457,17.211355935672337,17.802802648482757,19.103377307751607,19.114441269770133,19.77128512904924
Electrical Equipment,186.8799105436392,109.69946463749471,4,MA,136.06508324605892,50.81482729758028,58.884637339914434,33.21842257977251,18.63246574319959,0.31509345851363735,0.17775277440544107,0.09970288239649298
TCPU,704.6332767995913,605.5626798828112,4,MA,468.2800087178636,236.35326808172766,369.2094118010835,324.1242797263672,287.63129002926377,0.5239738513032112,0.45999002658308064,0.4081999807554797
