Project,Scenario,Dollar_year
Standard_scenarios_2021,Mid_Case,2019$
state,country,t,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,Million Metric Tons,MWh
state,country,t,battery-10h_MW,battery-2h_MW,battery-4h_MW,battery-6h_MW,battery-8h_MW,biopower ccs_MW,biopower_MW,coal_MW,csp_MW,dac_MW,geothermal_MW,h2-ct_MW,hydro_MW,land-based wind_MW,ng-cc-ccs_MW,ng-cc_MW,ng-ct_MW,nuclear_MW,offshore wind_MW,oil-gas-steam_MW,pumped storage_MW,pv+battery_MW,rooftop pv_MW,utility pv_MW,biopower ccs_MWh,biopower_MWh,coal_MWh,csp_MWh,dac_MWh,geothermal_MWh,h2-ct_MWh,hydro_MWh,imports_MWh,land-based wind_MWh,ng-cc-ccs_MWh,ng-cc_MWh,ng-ct_MWh,nuclear_MWh,offshore wind_MWh,oil-gas-steam_MWh,pv+battery_MWh,rooftop pv_MWh,utility pv_MWh,biopower ccs_gen_frac,biopower_gen_frac,coal_gen_frac,csp_gen_frac,dac_gen_frac,geothermal_gen_frac,h2-ct_gen_frac,hydro_gen_frac,imports_gen_frac,land-based wind_gen_frac,ng-cc-ccs_gen_frac,ng-cc_gen_frac,ng-ct_gen_frac,nuclear_gen_frac,offshore wind_gen_frac,oil-gas-steam_gen_frac,pv+battery_gen_frac,rooftop pv_gen_frac,utility pv_gen_frac,co2_gen_mmt,generation_MWh
CA,usa,2036,0.0,200.4599999999998,1538.745341499622,1476.418241141222,0.0,0.0,545.1,0.0,965.547,0.0,2736.5227700000005,0.0,10912.468545653292,9126.411070171727,0.0,19692.7,12308.77488694052,0.0,0.0,837.8000000000002,11469.718173226109,3768.337936154426,17612.72727272727,38019.95320932056,0.0,285589.006875,0.0,2662630.41112992,0.0,18589038.795414984,0.0,33817275.07492053,0.0,22601005.0235751,0.0,34930716.3420093,6466864.080575942,0.0,0.0,1431292.3334399995,11042413.86439508,30624195.096401,105244407.40692133,0.0,0.0010668430522357,0.0,0.0099464919391269,0.0,0.0694410023117893,0.0,0.1263274288950963,0.0,0.0844280578121094,0.0,0.1304867874532711,0.0241575440511784,0.0,0.0,0.005346719393569,0.0412499158845332,0.1143993955733953,0.3931498136336949,17.251548586753536,267695427.4356582
CO,usa,2036,0.0,450.0,165.3717366005056,69.62712908521391,0.0,0.0,17.6,1652.1,30.0,0.0,0.0,0.0,672.21,10842.069693238873,0.0,3221.6,2591.0,0.0,0.0,24.4,568.074394640936,1091.058377508845,1934.909090909092,1914.9533787419032,0.0,9250.56,11707524.57078305,82729.1808,0.0,0.0,0.0,1711482.5482656,0.0,39127132.22660128,0.0,2507692.807756476,1207829.0332,0.0,0.0,38347.74432,3135818.79786136,3306541.454876,4715330.514678569,0.0,0.0001369445432873,0.1733172484013152,0.0012247161124507,0.0,0.0,0.0,0.0253366494478708,0.0,0.5792349060938499,0.0,0.0371236818379832,0.017880603479224,0.0,0.0,0.0005676969104575,0.0464224082763637,0.0489497727055088,0.0698053721916883,13.48932597598709,67549679.43914235
CT,usa,2036,0.0,0.0,203.080047753143,28.3866265721601,0.0,0.0,63.5,0.0,0.0,0.0,0.0,0.0,124.0,462.6963,0.0,3949.1,1005.5,2073.1,0.0,474.20764308323294,0.0,6.263270463139911,1011.45454545455,1139.86313409438,0.0,189125.22065049305,0.0,0.0,0.0,0.0,0.0,477671.070096,0.0,1474430.6326546788,0.0,13927261.361181198,463119.65617699706,16558791.71664,0.0,739624.8422399998,12725.9206271062,1384743.79579,2216129.910789757,0.0,0.0050509325702501,0.0,0.0,0.0,0.0,0.0,0.0127570736336262,0.0,0.039377348401421,0.0,0.3719528140224991,0.0123684516917514,0.4422326124347488,0.0,0.0197530249671987,0.0003398688274402,0.0369820985035786,0.0591857749474854,5.409320337523909,37443624.12684623
DE,usa,2036,0.0,0.0,21.018539807872106,19.1953296419464,0.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,28.5282,0.0,1504.0,186.4,0.0,0.0,662.9,0.0,25.379234256111303,390.0,1702.15844049853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85773.9832296721,0.0,1078922.363,7083.2,0.0,0.0,45768.864,57544.39106587781,565615.93374,3524728.47611232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0159863921343554,0.0,0.2010875014543647,0.0013201533670514,0.0,0.0,0.0085303139704822,0.0107250143466997,0.1054184237893622,0.6569322009376841,0.397202769566,5365437.21114787
FL,usa,2036,0.0,818.0,1.9886757181957293,0.8342529763633579,0.0,0.0,207.4,6402.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,34810.1207731695,8270.6,3626.0,0.0,1900.4812244539287,0.0,7607.567794777528,9086.545454545456,9022.049430141094,0.0,109009.44,33241348.721361306,0.0,0.0,0.0,0.0,201578.50548,0.0,0.0,0.0,135142978.71212682,4347027.359999999,28962509.6544,0.0,2623654.9808529858,20136604.35242729,14485143.322254002,21159146.76323704,0.0,0.0004186085705233,0.1276505362335431,0.0,0.0,0.0,0.0,0.0007740842446968,0.0,0.0,0.0,0.5189643129526673,0.0166930763904082,0.1112193105954675,0.0,0.0100751316682428,0.0773268366773048,0.0556245875582429,0.081253515108903,87.67978647229937,260409001.81213942
GA,usa,2036,0.0,160.0,12.8632417579701,0.0,0.0,0.0,240.4,8416.0,0.0,0.0,0.0,0.0,2275.0,0.0,0.0,9483.375555695891,7647.7,6261.0,0.0,837.5,1863.403,0.490793720675074,512.909090909091,2779.0786914462824,0.0,126354.24,36239658.3903875,0.0,0.0,0.0,0.0,3383898.936912,0.0,0.0,0.0,39201184.8171515,180156.66832,50009451.9984,0.0,625795.81748,1154.32157701641,786957.417505454,5478150.8156399615,0.0,0.0009288515267954,0.2664038976963157,0.0,0.0,0.0,0.0,0.02487561710689,0.0,0.0,0.0,0.2881745825830652,0.0013243623358536,0.3676279944615701,0.0,0.0046003315799175,8.485614406169388e-06,0.0057850579353167,0.0402708191598693,52.550811008505,136032763.42337343
IA,usa,2036,0.0,0.0,736.0225200811097,105.95985297841452,0.0,0.0,1.0,4571.2,0.0,0.0,0.0,0.0,193.4,17911.312971578842,0.0,1704.4,481.9,0.0,0.0,584.9,0.0,971.927178131822,392.5454545454544,7485.791023047956,0.0,1079.9575,27761123.68887176,0.0,0.0,0.0,0.0,1160590.636368,0.0,67394291.13832779,0.0,783734.3695022746,2179.3,0.0,0.0,69568.67327999999,2597940.16244264,562307.463132,16434743.102069603,0.0,9.248780345772746e-06,0.2377468883268122,0.0,0.0,0.0,0.0,0.0099393243411229,0.0,0.577166226724156,0.0,0.0067119187865811,1.866357426800828e-05,0.0,0.0,0.0005957876843427,0.0222488180450556,0.0048156137748907,0.140747509962425,29.045130490232008,116767558.49149406
ID,usa,2036,0.0,0.0,353.8970953400268,0.0,0.0,0.0,24.9,0.0,0.0,0.0,12.0,0.0,2812.3,912.3,0.0,957.7770447703348,599.7295918958075,0.0,0.0,6.2,0.0,0.0,432.99999999999983,240.0,0.0,15803.604,0.0,0.0,0.0,78840.0,0.0,10369679.529102037,0.0,2373413.241678015,0.0,4432651.387635571,35733.3821841135,0.0,0.0,28376.69568,0.0,692806.3431640001,469390.81883512,0.0,0.0008544015024334,0.0,0.0,0.0,0.0042623830900756,0.0,0.5606233723281079,0.0,0.1283155310386856,0.0,0.2396455900413265,0.0019318792995024,0.0,0.0,0.0015341495157109,0.0,0.0374556829249032,0.0253770102592538,1.6166663036206088,18496695.002278857
IL,usa,2036,0.0,165.64678988139798,804.2035651728074,0.0,0.0,0.0,3.0,3735.302000000001,0.0,0.0,0.0,0.0,32.0,8593.438213763802,0.0,7792.324197667142,10610.17303524989,7485.4,0.0,278.9,0.0,355.89194411435096,2561.2727272727293,3940.522980544521,0.0,4524.33,7773218.127715801,0.0,0.0,0.0,0.0,134142.18432,0.0,28003626.551934347,0.0,38948166.26151558,5657251.605282475,59789291.16576,0.0,451843.54392,868770.02500702,3525780.429245,8362388.643006185,0.0,2.9470814136923493e-05,0.0506335892138011,0.0,0.0,0.0,0.0,0.0008737822798106,0.0,0.1824114671723488,0.0,0.2537025744954767,0.0368504973300117,0.3894585689648001,0.0,0.0029432417842719,0.0056590390035015,0.0229664104337839,0.0544713585080564,24.541900193103928,153519002.8677064
IN,usa,2036,0.0,0.0,2675.553766111434,2.7795494290710803,0.0,0.0,0.0,5945.5,0.0,0.0,0.0,0.0,83.0,3490.7999,0.0,8167.46901161716,3216.111767030246,0.0,0.0,501.9,0.0,0.0,1437.454545454545,3133.706,0.0,0.0,32652753.7769112,0.0,0.0,0.0,0.0,432349.73832,0.0,9888377.967206083,0.0,46403724.24688765,2461067.7556589697,0.0,0.0,259967.14752,0.0,1975598.777474,6434110.645465101,0.0,0.0,0.3248773232256654,0.0,0.0,0.0,0.0,0.0043016471640452,0.0,0.0983840378970158,0.0,0.4616920773062236,0.0244862993852861,0.0,0.0,0.0025865331784858,0.0,0.0196561443784715,0.0640159374648061,53.20244576222382,100507950.05544302
KS,usa,2036,0.0,0.0361250000002416,156.3387805573079,0.0,0.0,0.0,0.0,4567.0,0.0,0.0,0.0,0.0,7.8,9525.863357491096,0.0,266.0,2004.1,1225.0,0.0,292.1,0.0,67.38565843560974,359.0909090909089,3232.155192883221,0.0,0.0,22302874.3617532,0.0,0.0,0.0,0.0,34396.234992000005,0.0,35662947.03435077,0.0,146437.593065468,31042.8994106331,9784631.64,0.0,41191.9776,186425.3985244602,554453.7980249999,7830128.558585732,0.0,0.0,0.2912570865071882,0.0,0.0,0.0,0.0,0.0004491863706933,0.0,0.4657285819310269,0.0,0.0019123538078354,0.0004053945824391,0.1277791937392427,0.0,0.0005379331465821,0.002434561462548,0.0072407078655538,0.1022550005868901,25.101655895923734,76574529.49630725
KY,usa,2036,0.0,100.35,2061.040802865288,1.62075580690793,0.0,0.0,0.0,8640.0,0.0,0.0,0.0,0.0,1099.0,0.0,0.0,3106.275869717561,4777.2,0.0,0.0,23.1,0.0,9.23672684326753,39.27272727272726,2290.21874861061,0.0,0.0,54582146.3888,0.0,0.0,0.0,0.0,3800947.97568,0.0,0.0,0.0,23265683.211494066,614558.193,0.0,0.0,105726.07584,21515.245673322,56384.67523200001,4512604.877895847,0.0,0.0,0.6276727046317168,0.0,0.0,0.0,0.0,0.0437093711754263,0.0,0.0,0.0,0.2675459884344108,0.0070671717525759,0.0,0.0,0.0012158072989633,0.000247416661602,0.000648401060496,0.0518931389848085,67.05937747989451,86959566.64361525
LA,usa,2036,0.0,0.0,481.5524004264728,0.0,0.0,0.0,0.0,1043.8,0.0,0.0,0.0,0.0,192.0,0.0,0.0,15502.102008545242,2028.7,2132.9,0.0,2463.3,0.0,118.193035323077,1002.5454545454544,2112.4817227589288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953310.96576,0.0,0.0,0.0,97544550.50344127,1672172.77776735,17036441.48976,0.0,2274720.75359427,302225.979063702,1492897.314543,4853254.182308766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075581874716803,0.0,0.0,0.0,0.7733677950069938,0.0132575788943435,0.1350709508804035,0.0,0.018034792967771,0.0023961547602198,0.011836219433696,0.0384783205848919,37.8824677055547,126129573.96623833
MA,usa,2036,0.0,103.8,821.264514999796,557.254532009845,0.0,0.0,57.6,0.0,0.0,0.0,0.0,0.0,256.066,317.0443615746375,0.0,4722.5,932.6,0.0,6491.999999999999,292.3039744846733,1768.0,0.0,2987.45454545455,961.7,0.0,45221.904,0.0,0.0,0.0,0.0,0.0,1090118.86289328,0.0,1086550.610618586,0.0,4908580.43124583,555545.703823003,0.0,25738013.615989484,1298424.682018442,0.0,4103676.886548,1649111.8130256482,0.0,0.0011172731517074,0.0,0.0,0.0,0.0,0.0,0.026932977825979,0.0,0.0268448189447201,0.0,0.1212736449316177,0.013725567579549,0.0,0.6358951978542673,0.0320794771651704,0.0,0.1013873278892157,0.040743714657773,2.4181244893241702,40475244.51016227
MD,usa,2036,0.0,0.0,148.3123386737036,41.401068863097,0.0,0.0,1.8,2783.0,0.0,0.0,0.0,0.0,643.0,926.2283719115516,0.0,2684.6,1718.9,1707.8,1568.0,1845.9,0.0,0.333999073656398,1819.81818181818,608.7062125155801,0.0,0.0,188018.5843240855,0.0,0.0,0.0,0.0,2003304.19056,0.0,3081051.8085917667,0.0,13485847.7359819,34814.8427279723,13640974.62432,5482534.184990993,322670.4912,433.057247146125,2608833.453213,1201174.0946996824,0.0,0.0,0.004471346437396,0.0,0.0,0.0,0.0,0.0476413918745453,0.0,0.0732717463930752,0.0,0.3207124308818847,0.0008279459371521,0.3244015665171117,0.1303823756789192,0.0076735582095068,1.0298710556599548e-05,0.062041729591351,0.028565609768501,5.036216807905,42049657.06785655
ME,usa,2036,0.0,4.6,0.0,0.0,0.0,0.0,214.8,0.0,0.0,0.0,0.0,0.0,635.9150000000002,1009.5,0.0,1281.6,0.0,0.0,12.0,636.1,0.0,0.0,327.727272727273,200.9,0.0,8916.18,0.0,0.0,0.0,0.0,0.0,4094176.6450992,1491409.9136,3575696.6119095013,0.0,28918.3579550645,0.0,0.0,34310.164478436,237016.62065524908,0.0,440732.249125,340540.4127294665,0.0,0.0008697255166829,0.0,0.0,0.0,0.0,0.0,0.3993649632522253,0.145479034484707,0.3487900180676607,0.0,0.0028208306487858,0.0,0.0,0.0033467724438588,0.0231196995643691,0.0,0.0429910660270525,0.0332178899946574,0.143160332819335,10251717.155551918
MI,usa,2036,0.0,0.471626230115991,71.64518338442335,0.185475638591804,0.0,0.0,170.0,4501.0,0.0,0.0,0.0,0.0,261.0,3312.055671187642,0.0,10339.66441621937,3934.4,3318.0,0.0,2264.9,2232.0,81.3581283101758,2127.727272727276,194.1729230769231,0.0,20939.16,29949850.2817237,0.0,0.0,0.0,0.0,1453927.028832,3547440.0,10516048.291636784,0.0,49343064.1034037,3704954.930581855,26502373.6992,0.0,2482063.19424,196465.41125660104,2798370.0546500003,361850.01302899775,0.0,0.000159990713542,0.2288390707674653,0.0,0.0,0.0,0.0,0.0111090809173309,0.0271050728323245,0.0803504089859327,0.0,0.3770176088370253,0.0283086037350599,0.2024977925902338,0.0,0.0189648038174873,0.0015011414657169,0.0213816228443847,0.0027648024934963,52.30507539685618,130877346.16855364
MN,usa,2036,0.0,0.0,1193.9482908874388,332.835127202556,0.0,0.0,60.9,984.4,0.0,0.0,0.0,0.0,172.6,4965.609967779289,0.0,2369.3,2405.6,1657.0,0.0,309.0,0.0,0.0,2160.0909090909126,6104.820462313729,0.0,16865.7624,6719124.88550176,0.0,0.0,0.0,0.0,877625.4414720002,10508075.0,17616407.627567355,0.0,1284040.7600000002,308077.4737,13235211.9408,0.0,344805.9954666667,0.0,2938965.66272,12851578.38631021,0.0,0.0002528570530817,0.1007353286226997,0.0,0.0,0.0,0.0,0.0131576490630627,0.1575405140334622,0.2641109730440604,0.0,0.0192507610928088,0.0046187987399051,0.1984266473636178,0.0,0.0051694448096,0.0,0.0440619391498065,0.1926750870278945,8.00619090557322,66700778.935938
MO,usa,2036,0.0,495.3213228952671,691.5413065009135,0.0,0.0,0.0,0.0,9517.5,0.0,0.0,0.0,0.0,589.5289049638449,5101.838380951078,0.0,1794.9,2584.9,1190.0,0.0,213.0,657.0,7.77661297908133,731.9999999999999,94.72953167273047,0.0,0.0,50724253.3707062,0.0,0.0,0.0,0.0,1204161.9818667856,0.0,19565625.081693534,0.0,281136.832867167,31608.4,9505070.736,0.0,74810.4096,18803.250148248702,1069561.198912,192735.76804326288,0.0,0.0,0.6135916717382525,0.0,0.0,0.0,0.0,0.0145662816975831,0.0,0.2366777981874329,0.0,0.0034008035171156,0.0003823545879567,0.11497916391729,0.0,0.0009049525865746,0.0002274556435213,0.0129380680928028,0.0023314500314699,51.77126814620764,82667767.0298372
MS,usa,2036,0.0,0.0,8.313440488010919,547.742045808344,0.0,0.0,0.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7630.0,1234.2,1401.0,0.0,731.6,0.0,743.4587516278175,644.636363636364,3547.056113449782,0.0,0.0,5159319.64701594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6018853.39966416,293163.8698,11190423.6144,0.0,7323.01824,2099080.560890476,965801.994245681,8438061.826357441,0.0,0.0,0.1509807863171579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1761339248547215,0.0085790597618399,0.3274732081198737,0.0,0.0002142986144945,0.0614268654219954,0.0282629405608219,0.2469289163490947,8.37444834294957,34172027.930613704
MT,usa,2036,0.0,400.0,0.0833,0.0,0.0,0.0,0.0,4.29276614238771,0.0,0.0,0.0,0.0,2863.7,1638.5696,0.0,40.0,370.1,0.0,0.0,52.0,0.0,0.0,202.63636363636363,16.999999999999954,0.0,0.0,29377.167332009703,0.0,0.0,0.0,0.0,10933921.15927313,70080.0,6413733.796285758,0.0,0.0,7636.553743555491,0.0,0.0,0.0,0.0,297149.98950100003,29375.52229899204,0.0,0.0,0.0016521407307873,0.0,0.0,0.0,0.0,0.614912128534913,0.0039412248670898,0.3607015857422339,0.0,0.0,0.000429471682548,0.0,0.0,0.0,0.0,0.0167114002265527,0.0016520482158752,0.0371394715630393,17781274.188434444
NC,usa,2036,0.0,0.0,273.567312484058,573.7769787071569,0.0,0.0,197.7,7548.0,0.0,0.0,0.0,0.0,1837.9,2865.9857268045507,0.0,6249.614754257768,6464.2,5149.6,0.0,179.60000000000005,86.0,0.0,4765.81818181818,6308.0996744454405,0.0,8562.526,28141537.5502323,0.0,0.0,0.0,0.0,4566844.16244,0.0,9307648.631343508,0.0,37371380.13745631,4601250.638830001,41132195.17824,0.0,405544.57796,0.0,7168699.795588001,12321179.377232598,0.0,5.90417879305941e-05,0.1940463237228904,0.0,0.0,0.0,0.0,0.0314900818462745,0.0,0.0641796844324055,0.0,0.2576895066653593,0.031727327243539,0.2836217192021901,0.0,0.0027963800598464,0.0,0.0494308400429032,0.0849590949966606,43.14533381436296,145024842.57532275
ND,usa,2036,0.0,0.0,47.037976842934,17.4889414669271,0.0,0.0,0.0,2250.0,0.0,0.0,0.0,0.0,557.0,7122.243573387324,0.0,5.3,520.8,0.0,0.0,74.2,0.0,0.0,111.0909090909091,0.0,0.0,0.0,8296130.743909401,0.0,0.0,0.0,0.0,1997247.938256,10508075.0,26974615.992734995,0.0,0.0,19790.4,0.0,0.0,58689.2179733334,0.0,155278.49945200002,0.0,0.0,0.0,0.172800676973799,0.0,0.0,0.0,0.0,0.0416008144602271,0.2188734157817515,0.5618561289038164,0.0,0.0,0.0004122156006392,0.0,0.0,0.0012224417514514,0.0,0.003234306528315,0.0,9.766034998290484,48009827.792325735
NE,usa,2036,0.0,329.34794934918153,1113.832553403036,20.167718260958,0.0,0.0,0.0,3360.599,0.0,0.0,0.0,0.0,283.0,4028.480445446345,0.0,338.2,893.8000000000002,770.0,0.0,30.8,0.0,435.206522423684,207.00000000000009,7511.211806036271,0.0,0.0,7584580.29834446,0.0,0.0,0.0,0.0,1077551.381688,0.0,15577449.401931845,0.0,0.0,353.4,6150339.887999998,0.0,51261.12768,1088767.42593822,317020.836367,17156533.77940286,0.0,0.0,0.1547751683069784,0.0,0.0,0.0,0.0,0.0219891134248497,0.0,0.3178821052898218,0.0,0.0,7.21167715656269e-06,0.1255072599756251,0.0,0.0010460631112323,0.0222179942683877,0.0064693036892537,0.3501057802566943,7.587430128728,49003857.53935238
NH,usa,2036,0.0,0.0,0.728666570082771,4.50220776120312,0.0,0.0,151.8,0.0,0.0,0.0,0.0,0.0,493.0,1048.1805,0.0,1258.0,0.0,1250.4,0.0,23.2,0.0,0.0,269.272727272727,0.0,0.0,25265.7353495074,0.0,0.0,0.0,0.0,0.0,1425701.04576,0.0,4016433.112726688,0.0,275500.0,0.0,9987512.98176,0.0,106183.76448,0.0,365701.53799,0.0,0.0,0.0015593920733856,0.0,0.0,0.0,0.0,0.0,0.0879937543483823,0.0,0.2478928031434404,0.0,0.0170037606376703,0.0,0.6164256991196817,0.0,0.0065536236472765,0.0,0.0225709670301628,0.0,0.1157651,16202298.178066196
NJ,usa,2036,0.0,1090.65700877797,848.481650524887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,558.5038,0.0,8181.5,2360.5,3467.1,7500.0,319.0,420.0,93.6328318417634,4096.27272727273,2882.3121210031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23489.25312,0.0,1635256.887232005,0.0,29959367.162404,1471467.38659848,27693303.150240004,27103007.63580836,666852.34848,201745.385210987,5738115.631185,5260062.385712609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002354749378959,0.0,0.0163931144169539,0.0,0.3003365022263567,0.0147511583150437,0.2776196759481161,0.271702084661115,0.0066850578237595,0.0020224560487583,0.0575234306084788,0.0527310450135217,12.1725838053819,99752667.22599144
NM,usa,2036,0.0,104.0,106.19404642447309,457.02589313761706,0.0,0.0,2.2,0.0,1.0,0.0,8.6,0.0,80.0,4327.332911758284,0.0,1419.8000000000004,1213.1,0.0,0.0,20.2,0.0,4.79109939130343,745.272727272727,1412.0744552363788,0.0,0.0,0.0,2757.63936,0.0,64045.56912000001,0.0,202357.9392,0.0,16881260.56416945,0.0,927013.2376044508,169781.01481385902,0.0,0.0,14646.03648,14647.2875021943,1438844.272866,3626639.4591208617,0.0,0.0,0.0,0.0001181406985088,0.0,0.0027437918032309,0.0,0.0086692656888622,0.0,0.7232141895310267,0.0,0.0397143995716543,0.0072736297481823,0.0,0.0,0.0006274544109109,0.000627508006257,0.0616418774360254,0.1553697431053412,0.498219372226712,23341993.020236816
NV,usa,2036,0.0,890.0,337.0898912071068,0.0,0.0,0.0,0.0,218.4,110.0,0.0,651.8000000000002,0.0,831.0,2162.29318611122,0.0,7950.927433182192,1122.6,0.0,0.0,117.8,0.0,57.51155333745862,1023.818181818182,5052.329870572493,0.0,0.0,1446490.176768,656732.12352,0.0,4511966.2785600005,0.0,2177984.91756,0.0,6923891.678627675,0.0,36287288.20575147,0.0,0.0,0.0,46069.11589,180118.29123588122,1979397.846172,12664249.133152371,0.0,0.0,0.0216300223608346,0.0098204127099954,0.0,0.0674694740856423,0.0,0.0325683943278788,0.0,0.1035360863406222,0.0,0.5426202458271818,0.0,0.0,0.0,0.0006888923428924,0.0026933903386281,0.0295988319598213,0.1893742497065028,15.18026170768964,66874187.767237395
NY,usa,2036,0.0,1990.0113503630896,810.8471430417619,990.0061924619528,47.1528930793999,0.0,74.0,0.0,0.0,0.0,0.0,0.0,4596.92,7199.609209748535,0.0,9923.8,1431.479585008295,3342.3,9000.000000000002,7169.0,1431.3,5.5187411949151,4955.09090909091,7358.34304286558,0.0,38894.4,0.0,0.0,0.0,0.0,0.0,27166280.5568832,13365126.67,26204145.451686744,0.0,22078714.851209097,752385.66988036,26696468.84112,34696656.51979732,4714406.90304,11465.7536504157,6639411.486965,15305319.53083644,0.0,0.0002189146077286,0.0,0.0,0.0,0.0,0.0,0.1529036481230378,0.075224748606659,0.1474883330870416,0.0,0.1242686145256201,0.0042347539435631,0.1502593433526178,0.1952878808138787,0.0265347334796851,6.45342507583136e-05,0.0373694969254718,0.0861449982839377,11.40620785017134,177669276.6350686
OH,usa,2036,0.0,76.2,984.1291465422876,65.061416528457,0.0,0.0,9.6,6592.5,0.0,0.0,0.0,0.0,102.0,1155.6,0.0,16360.522466386672,5279.5,2134.0,21.0,321.2000000000001,0.0,111.330942030446,2266.363636363637,11720.9336606207,0.0,2098.23,32470477.532023706,0.0,0.0,0.0,0.0,470859.08592,0.0,3365571.984082526,0.0,105905751.20175222,1194961.9763296002,17045227.6896,77348.83460678339,541889.66952,267516.570926374,2996056.309875,25001846.39830881,0.0,1.1081833590220514e-05,0.1714933198957601,0.0,0.0,0.0,0.0,0.0024868494086009,0.0,0.0177753195138334,0.0,0.5593428323230124,0.0063112098141412,0.0900246287411609,0.0004085190439131,0.0028619985139285,0.0014128928294955,0.0158237168722994,0.132047631210264,72.26191290444876,189339605.482945
OK,usa,2036,0.0,36.20953309450871,924.1098440872928,32.5746375699488,0.0,0.0,0.0,2466.0,0.0,0.0,0.0,0.0,856.0,22526.850895270974,0.0,6896.4,1514.7,0.0,0.0,3889.5,258.0,354.5977580558232,952.4545454545456,5445.223949021002,0.0,0.0,4038516.3722772994,0.0,0.0,0.0,0.0,2256955.147872,0.0,91584006.85132971,0.0,4448874.3928247765,1103029.1534938,0.0,0.0,2924424.36288,992493.863226712,1513041.683201,13095007.53663476,0.0,0.0,0.0331144413008973,0.0,0.0,0.0,0.0,0.0185062537510083,0.0,0.75095726732666,0.0,0.0364792355300486,0.0090444586054635,0.0,0.0,0.0239792710927889,0.0081381073507419,0.0124064199288901,0.1073745451135006,8.95826583202185,121956349.36374009
OR,usa,2036,0.0,61.25,7.09637310121743,1.629426891292936,0.0,0.0,29.200000000000006,0.0,0.0,0.0,19.5,0.0,6948.346,3605.7,0.0,3025.5,753.0,0.0,0.0,32.8,0.0,204.337160244976,863.5454545454555,1499.418524008749,0.0,12631.356000000002,0.0,0.0,0.0,145219.6044,0.0,29411616.070843045,0.0,9920885.632270193,0.0,11804195.36866814,854914.20204,0.0,0.0,149124.705792,533481.992144989,1153842.329603,3098117.036437078,0.0,0.000221276535251,0.0,0.0,0.0,0.002543962098144,0.0,0.5152337168148181,0.0,0.1737944207518952,0.0,0.2067863064429297,0.014976416828435,0.0,0.0,0.0026123718006198,0.0093455561572872,0.0202130501998825,0.054272922370737,5.18439133386543,57084028.29819845
PA,usa,2036,0.0,0.0,1.5705399365768895,0.3272806485253089,0.0,0.0,2.5,7378.2,0.0,0.0,0.0,0.0,799.6,4334.774630092562,0.0,20137.302000000003,2474.81435867927,9093.2,0.0,3460.5,1572.0,0.0,4448.727272727268,152.8,0.0,2260.08,18404966.91915238,0.0,0.0,0.0,0.0,2567111.534884913,0.0,15584482.018577697,0.0,113248827.2184868,6698774.58638235,72631520.35008,0.0,4387857.380840342,0.0,6050175.971001999,264026.48015894444,0.0,9.423282088346223e-06,0.0767385203647009,0.0,0.0,0.0,0.0,0.0107034335711426,0.0,0.0649786601632761,0.0,0.4721848983461573,0.0279301806014502,0.3028332204011642,0.0,0.0182949355169244,0.0,0.0252258835346031,0.0011008442184926,66.45305980981999,239840002.5395654
RI,usa,2036,0.0,0.7082491524500001,1.40001066309903,30.6460938941612,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,4.0,21.0486,0.0,1754.2,0.0,0.0,1538.0,41.5,0.0,0.0,308.727272727273,179.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13909.0704,0.0,61651.25610349371,0.0,703904.82,0.0,0.0,5727661.52030027,168887.10816,0.0,427919.955384,322033.427967154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018730314992607,0.0,0.0083021180661245,0.0,0.0947896489431456,0.0,0.0,0.7713017574938987,0.0227427760666697,0.0,0.0576248111877056,0.0433658567431947,0.28467269459,7425967.158314919
