i,state,Agriculture,Mining,Construction,Manufacturing,Fabricated Metals,Machinery,Electrical Equipment,TCPU,Wholesale Trade,Retail Trade,FIRE,Misc. Services,Professional Services,Government
2022,AL,0.9207113935791655,2798.9177153108526,0.0,72.85704817733883,0.001154924410456597,239.82714455760345,116.09764793422129,7037.334700542425,483.8824036915644,145.69135347019085,1150.575035472318,296.5265603208978,2949.972621959336,10.41980424173972
2022,AR,1.4659852781880065,3.1406584200015275,0.0,35.34031885655803,0.000635587213366798,105.3645938623393,50.388294292859015,2269.890107420925,156.68730443630426,79.50848727636036,627.1949719357344,187.9056508602799,1087.2928588599164,6.624300052635622
2022,AZ,3.084696185823699,0.02401303453182308,122.62036155300413,54.06800349430306,24.287986707552534,186.94821227926334,217.48346250695965,3915.6079931558215,330.4667306166501,139.9601356950166,1113.0483308338312,287.2107532800012,2242.66906613126,23.47159074043426
2022,CA,64.88120784508976,188.41639164562716,0.0,299.02014941511635,81.50139049377015,116.90096516507685,1168.8383668653642,13736.061470513385,757.1729502823068,401.0410476086205,2188.783384296944,679.9835154261275,2980.412038422679,29.090539621885217
2022,CO,4.863650302404666,1144.010682571226,1.0959784451013943,35.292724478453664,2.202664622923038,17.869189226549498,98.42602737132447,2831.0463306812953,184.83516464865835,180.52119677284938,550.5285996926489,238.28602205845948,439.1883448013142,12.45615887510108
2022,CT,90.70960619593293,0.0016487008630961292,0.0,21.435206412232322,0.0005461126361800369,79.58701704819714,42.10893856883235,1213.879573971657,97.19916027669973,51.71985007244549,160.29453182495504,81.29370594460026,822.9104569126639,12.857064416055035
2022,DE,0.06142120909065833,0.0004824082760006251,0.0,2.331237113982716,0.0004768235710487735,0.9119098001833034,18.32388645165481,258.3144223914799,4.160285555338387,7.33711682503788,19.380812295821002,8.222803332524128,96.89707822467068,0.21466095356414422
2022,FL,36.99694479078853,838.491275802348,0.0,130.37746857972965,0.0039097126122819926,235.81531947286345,214.365109372414,7738.08201156818,370.9985207666354,276.65927606571165,1520.018784960723,543.8114680553055,3654.076610097941,16.55409115761052
2022,GA,25.420550771113362,0.006217250277412037,0.0,71.53168452010841,0.0013377111069778043,291.82830035066553,144.71695184246744,5282.03778968622,413.7959940220142,194.73754137147537,1135.6982581443008,379.0861676792821,3171.466066885092,2.2259443898973355
2022,IA,3.1151354866904315,0.001225360353022595,0.0,27.70502877226915,0.0006521715490045196,16.180091566141314,16.723820428673946,2332.8864127400793,280.2037148240349,371.40893638132644,450.15950699149977,392.5577061902733,344.15420683625297,27.221570025791028
2022,ID,9.755060950653405,0.004036282069592528,0.0,41.36049146294495,0.0005649296891560391,0.4029780737241158,65.11490239633336,958.6281389934217,166.02390398225853,39.37413045642184,651.0518363621595,97.05415132704455,284.11703952965087,7.0280715267319716
2022,IL,1.5892727576497245,3306.8789773974295,1200.0355710157028,64.25861229721818,0.001839279292093837,349.7283480571793,58.267034442522274,10166.998650112344,531.1401466494801,313.5230316255448,1326.3839874608043,473.30378035448274,3287.2878047605545,28.63100818932709
2022,IN,0.6479095942680125,2564.6305442382977,142.765470126179,40.136045300445986,0.0010372484504913675,54.98450230485897,26.924261158964715,5823.44561693274,204.82159476307038,235.61222226338387,899.7707574770561,371.5310956495525,855.4434123559369,29.156105908466568
2022,KS,2.4129981985451137,4.96173334195002,0.0,21.579806905792363,0.00038294323071699717,71.92788382929484,7.261165017228558,2073.4652041413083,211.7976472033185,223.11530175525317,472.3804519517302,294.81149374787924,701.5513338163097,18.691058454528562
2022,KY,0.48963243169816045,3642.432559134618,0.0,34.749342708987605,0.00015176256768467894,44.879340869842885,37.38201355914146,5517.40078205237,153.63521340132166,136.06025724640423,757.8250834558189,262.1216463607277,704.9910743325821,8.745250691917782
2022,LA,0.10563221894897547,759.0232274511235,1285.4852082733044,29.25425454451915,0.0004573560783250486,125.7960821273089,16.724672318468127,3538.2805397303405,166.4522673042075,73.24182266536553,822.8024159708956,138.6840379525066,1365.7702640204452,42.50632603981407
2022,MA,21.1734098017626,0.004477845388962072,241.10965035154064,66.75137890967079,12.235843305023355,3.373274501087105,700.1093259218245,3534.706960693585,40.3862153525721,47.51594166961691,124.49623271446328,141.84619110224048,3300.2005728976897,14.544455983262095
2022,MD,0.725270818742366,818.4364847057301,73.95406107372081,35.99870295549094,3.969429342376047,68.44823461411342,321.9449548730168,3548.152901566179,151.49182481871748,70.08093309156057,342.9964372222086,146.12210267219558,1782.9694466987264,4.807474371425845
2022,ME,0.28998212225742986,0.0006033379124614561,3.75630970012706,11.599171002917233,0.19736760282629726,0.8078450622539808,31.493685417537677,348.4439365023827,52.42128514666176,29.790547610565017,150.32675025980612,42.159512539399444,166.18852553304262,13.292164298241579
2022,MI,15.366014324050681,352.4280000092445,447.4290202117405,51.62614845410079,0.0006778143050815439,192.9868583344414,19.363063938189743,4327.722196105111,285.68496792542186,211.58424153545963,900.044611551556,378.92447224179034,2020.3163482544392,35.74746463991749
2022,MN,7.466378348835764,0.009421004423115997,0.0,33.49953655649865,0.0019031026719995398,96.39023973693956,81.17320196623399,2498.5585878360453,207.37272525435046,185.70505661256678,474.0702885409877,247.22804685295992,897.8031904271746,15.556067640349996
2022,MO,1.195401437213857,13.567041270122273,0.0,30.111904408114835,0.0003993299553508013,90.3013262791497,25.40824561021632,3573.412838218461,201.38259816499988,195.98113134910523,784.0696774856901,336.2930127082519,1010.1737013459688,11.080763373418959
